kind	context	id	count	subjects
qid	statement_value	Q327321	1	1
qid	statement_value	Q327333	1	1
qid	statement_value	Q327358	1	1
qid	statement_value	Q327408	1	1
qid	statement_value	Q327496	3	3
qid	statement_value	Q32749678	1	1
qid	statement_value	Q3276175	1	1
qid	statement_value	Q3277394	1	1
qid	statement_value	Q327754	1	1
qid	statement_value	Q3277554	1	1
qid	statement_value	Q3277919	1	1
qid	statement_value	Q32789	1	1
qid	statement_value	Q327911	1	1
qid	statement_value	Q327954	1	1
qid	statement_value	Q327968	1	1
qid	statement_value	Q328092	1	1
qid	statement_value	Q32815	1	1
qid	statement_value	Q3281534	1	1
qid	statement_value	Q328257	1	1
qid	statement_value	Q3282637	1	1
qid	statement_value	Q328325	1	1
qid	statement_value	Q328554	1	1
qid	statement_value	Q328578	1	1
qid	statement_value	Q32859833	1	1
qid	statement_value	Q3286546	1	1
qid	statement_value	Q328703	2	2
qid	statement_value	Q32880	1	1
qid	statement_value	Q328804	1	1
qid	statement_value	Q328835	1	1
qid	statement_value	Q3294006	1	1
qid	statement_value	Q329425	1	1
qid	statement_value	Q329439	1	1
qid	statement_value	Q32945370	1	1
qid	statement_value	Q329525	1	1
qid	statement_value	Q329547	1	1
qid	statement_value	Q3295609	1	1
qid	statement_value	Q329683	1	1
qid	statement_value	Q3297108	1	1
qid	statement_value	Q329737	3	3
qid	statement_value	Q3297652	1	1
qid	statement_value	Q329777	1	1
qid	statement_value	Q3297804	1	1
qid	statement_value	Q329823	1	1
qid	statement_value	Q3299	1	1
qid	statement_value	Q33	4	4
qid	statement_value	Q33005760	1	1
qid	statement_value	Q330104	1	1
qid	statement_value	Q3301455	1	1
qid	statement_value	Q330190	1	1
qid	statement_value	Q330284	2	2
qid	statement_value	Q3303410	1	1
qid	statement_value	Q3303490	1	1
qid	statement_value	Q33036816	1	1
qid	statement_value	Q3305213	3	3
qid	statement_value	Q3306516	1	1
qid	statement_value	Q330679	1	1
qid	statement_value	Q3307942	2	2
qid	statement_value	Q3308569	1	1
qid	statement_value	Q330946	1	1
qid	statement_value	Q3310017	1	1
qid	statement_value	Q331055	5	5
qid	statement_value	Q331065	1	1
qid	statement_value	Q3312129	1	1
qid	statement_value	Q331357	1	1
qid	statement_value	Q331432	1	1
qid	statement_value	Q3314483	2	2
qid	statement_value	Q331472	1	1
qid	statement_value	Q331483	2	2
qid	statement_value	Q331600	1	1
qid	statement_value	Q33163	1	1
qid	statement_value	Q331680	1	1
qid	statement_value	Q3317029	1	1
qid	statement_value	Q331744	2	2
qid	statement_value	Q331769	2	2
qid	statement_value	Q331841	1	1
qid	statement_value	Q332	1	1
qid	statement_value	Q332062	1	1
qid	statement_value	Q3320743	1	1
qid	statement_value	Q33215	1	1
qid	statement_value	Q332171	1	1
qid	statement_value	Q332225	1	1
qid	statement_value	Q332308	1	1
qid	statement_value	Q33231	2	2
qid	statement_value	Q3323634	1	1
qid	statement_value	Q332375	47	47
qid	statement_value	Q33261	1	1
qid	statement_value	Q3326454	2	2
qid	statement_value	Q332734	1	1
qid	statement_value	Q3328263	1	1
qid	statement_value	Q3328821	1	1
qid	statement_value	Q33289	1	1
qid	statement_value	Q332946	1	1
qid	statement_value	Q33295	1	1
qid	statement_value	Q332961	1	1
qid	statement_value	Q332970	3	3
qid	statement_value	Q333	22	22
qid	statement_value	Q333021	1	1
qid	statement_value	Q3330547	1	1
qid	statement_value	Q3331719	1	1
qid	statement_value	Q3332438	1	1
qid	statement_value	Q3334446	1	1
qid	statement_value	Q333482	1	1
qid	statement_value	Q333634	2	2
qid	statement_value	Q3337673	1	1
qid	statement_value	Q33384	1	1
qid	statement_value	Q3338604	1	1
qid	statement_value	Q334	3	3
qid	statement_value	Q3342768	1	1
qid	statement_value	Q3342808	1	1
qid	statement_value	Q334401	1	1
qid	statement_value	Q334453	1	1
qid	statement_value	Q334473	2	2
qid	statement_value	Q334600	1	1
qid	statement_value	Q334637	1	1
qid	statement_value	Q334660	1	1
qid	statement_value	Q334667	1	1
qid	statement_value	Q334747	1	1
qid	statement_value	Q33495	1	1
qid	statement_value	Q335046	1	1
qid	statement_value	Q33506	1	1
qid	statement_value	Q335095	1	1
qid	statement_value	Q335130	1	1
qid	statement_value	Q335132	1	1
qid	statement_value	Q33518579	1	1
qid	statement_value	Q3352472	1	1
qid	statement_value	Q335283	1	1
qid	statement_value	Q335297	1	1
qid	statement_value	Q335320	1	1
qid	statement_value	Q3354532	1	1
qid	statement_value	Q33549	1	1
qid	statement_value	Q3355098	1	1
qid	statement_value	Q3355478	1	1
qid	statement_value	Q33569	2	2
qid	statement_value	Q3356933	1	1
qid	statement_value	Q3357567	1	1
qid	statement_value	Q3358290	1	1
qid	statement_value	Q3359409	1	1
qid	statement_value	Q336	1	1
qid	statement_value	Q33602	1	1
qid	statement_value	Q336059	1	1
qid	statement_value	Q33609	2	2
qid	statement_value	Q336128	5	5
qid	statement_value	Q336191	1	1
qid	statement_value	Q336195	1	1
qid	statement_value	Q336221	1	1
qid	statement_value	Q3362622	1	1
qid	statement_value	Q336267	1	1
qid	statement_value	Q336302	1	1
qid	statement_value	Q336341	1	1
qid	statement_value	Q33638	1	1
qid	statement_value	Q336441	5	5
qid	statement_value	Q336518	1	1
qid	statement_value	Q336532	1	1
qid	statement_value	Q336641	1	1
qid	statement_value	Q33669098	1	1
qid	statement_value	Q3367001	1	1
qid	statement_value	Q336720	1	1
qid	statement_value	Q336727	1	1
qid	statement_value	Q336751	1	1
qid	statement_value	Q336797	1	1
qid	statement_value	Q3368718	2	2
qid	statement_value	Q337060	1	1
qid	statement_value	Q337071	1	1
qid	statement_value	Q337120	1	1
qid	statement_value	Q337344	1	1
qid	statement_value	Q337349	1	1
qid	statement_value	Q33741	2	2
qid	statement_value	Q3374445	1	1
qid	statement_value	Q337481	1	1
qid	statement_value	Q337492	1	1
qid	statement_value	Q33753	1	1
qid	statement_value	Q337540	1	1
qid	statement_value	Q337553	1	1
qid	statement_value	Q3376	2	2
qid	statement_value	Q33767	1	1
qid	statement_value	Q337695	1	1
qid	statement_value	Q337724	1	1
qid	statement_value	Q33785	1	1
qid	statement_value	Q33788	1	1
qid	statement_value	Q33791	1	1
qid	statement_value	Q337968	1	1
qid	statement_value	Q337979	1	1
qid	statement_value	Q338	1	1
qid	statement_value	Q3380760	1	1
qid	statement_value	Q338205	1	1
qid	statement_value	Q338207	1	1
qid	statement_value	Q3382125	1	1
qid	statement_value	Q33823	1	1
qid	statement_value	Q338257	1	1
qid	statement_value	Q33829	1	1
qid	statement_value	Q338337	1	1
qid	statement_value	Q33837	1	1
qid	statement_value	Q338447	1	1
qid	statement_value	Q3385001	1	1
qid	statement_value	Q338754	1	1
qid	statement_value	Q338869	1	1
qid	statement_value	Q339062	1	1
qid	statement_value	Q3391771	2	2
qid	statement_value	Q339180	1	1
qid	statement_value	Q3392	1	1
qid	statement_value	Q339205	1	1
qid	statement_value	Q3393320	1	1
qid	statement_value	Q339401	1	1
qid	statement_value	Q33946	3	3
qid	statement_value	Q3395121	1	1
qid	statement_value	Q339575	1	1
qid	statement_value	Q339616	1	1
qid	statement_value	Q3396758	2	2
qid	statement_value	Q33971	1	1
qid	statement_value	Q3398783	1	1
qid	statement_value	Q3398872	1	1
qid	statement_value	Q3399648	1	1
qid	statement_value	Q33999	2	2
qid	statement_value	Q34	4	4
qid	statement_value	Q3400050	2	2
qid	statement_value	Q3400985	1	1
qid	statement_value	Q34020	1	1
qid	statement_value	Q34023	1	1
qid	statement_value	Q3402519	1	1
qid	statement_value	Q34027	2	2
qid	statement_value	Q3403377	1	1
qid	statement_value	Q34038	1	1
qid	statement_value	Q3406566	1	1
qid	statement_value	Q3406628	1	1
qid	statement_value	Q3407152	1	1
qid	statement_value	Q34074720	1	1
qid	statement_value	Q3407658	2	2
qid	statement_value	Q3407854	1	1
qid	statement_value	Q3409	3	3
qid	statement_value	Q3409033	1	1
qid	statement_value	Q34095	1	1
qid	statement_value	Q3409626	1	1
qid	statement_value	Q3410028	1	1
qid	statement_value	Q341050	1	1
qid	statement_value	Q341102	1	1
qid	statement_value	Q3412448	1	1
qid	statement_value	Q3412616	1	1
qid	statement_value	Q34132	1	1
qid	statement_value	Q341364	1	1
qid	statement_value	Q3414649	1	1
qid	statement_value	Q341600	1	1
qid	statement_value	Q34172	1	1
qid	statement_value	Q3417299	2	2
qid	statement_value	Q34178	2	2
qid	statement_value	Q3418438	1	1
qid	statement_value	Q34187	1	1
qid	statement_value	Q3419242	1	1
qid	statement_value	Q3421342	1	1
qid	statement_value	Q34213438	1	1
qid	statement_value	Q34228	1	1
qid	statement_value	Q34255	1	1
qid	statement_value	Q34271	1	1
qid	statement_value	Q3427922	1	1
qid	statement_value	Q3428776	1	1
qid	statement_value	Q34292	1	1
qid	statement_value	Q342945	1	1
qid	statement_value	Q34302	2	2
qid	statement_value	Q34362	7	7
qid	statement_value	Q34366	1	1
qid	statement_value	Q34374	1	1
qid	statement_value	Q34377356	1	1
qid	statement_value	Q34379	2	2
qid	statement_value	Q34384	1	1
qid	statement_value	Q34396	1	1
qid	statement_value	Q344	1	1
qid	statement_value	Q3441161	1	1
qid	statement_value	Q34439356	2	2
qid	statement_value	Q34442	1	1
qid	statement_value	Q3444710	1	1
qid	statement_value	Q3446398	1	1
qid	statement_value	Q34467	2	2
qid	statement_value	Q3446915	1	1
qid	statement_value	Q34486	2	2
qid	statement_value	Q34493	1	1
qid	statement_value	Q3449901	1	1
qid	statement_value	Q34505	1	1
qid	statement_value	Q345321	1	1
qid	statement_value	Q3454786	1	1
qid	statement_value	Q3455803	1	1
qid	statement_value	Q3455842	2	2
qid	statement_value	Q3457780	1	1
qid	statement_value	Q34581	3	3
qid	statement_value	Q3458196	1	1
qid	statement_value	Q34583	1	1
qid	statement_value	Q345844	1	1
qid	statement_value	Q34627	1	1
qid	statement_value	Q34630090	1	1
qid	statement_value	Q34636	1	1
qid	statement_value	Q3464665	1	1
qid	statement_value	Q34651	1	1
qid	statement_value	Q34679	1	1
qid	statement_value	Q34687	1	1
qid	statement_value	Q34692	1	1
qid	statement_value	Q34698	121	120
qid	statement_value	Q347	4	4
qid	statement_value	Q34706	1	1
qid	statement_value	Q347066	1	1
qid	statement_value	Q34713	1	1
qid	statement_value	Q34718	1	1
qid	statement_value	Q347181	1	1
qid	statement_value	Q34726	1	1
qid	statement_value	Q34735	1	1
qid	statement_value	Q34740	1	1
qid	statement_value	Q34749	2	2
qid	statement_value	Q34754	1	1
qid	statement_value	Q34763	2	2
qid	statement_value	Q347690	1	1
qid	statement_value	Q34770	1	1
qid	statement_value	Q3477381	1	1
qid	statement_value	Q34777	3	3
qid	statement_value	Q3478889	1	1
qid	statement_value	Q3479990	1	1
qid	statement_value	Q3480335	1	1
qid	statement_value	Q3480931	1	1
qid	statement_value	Q3481047	1	1
qid	statement_value	Q34812	1	1
qid	statement_value	Q3482281	1	1
qid	statement_value	Q3482678	1	1
qid	statement_value	Q3485574	1	1
qid	statement_value	Q3486273	1	1
qid	statement_value	Q34876	1	1
qid	statement_value	Q348838	1	1
qid	statement_value	Q34887	1	1
qid	statement_value	Q348958	1	1
qid	statement_value	Q349	19	19
qid	statement_value	Q3490295	1	1
qid	statement_value	Q3491001	1	1
qid	statement_value	Q3492	1	1
qid	statement_value	Q3492152	1	1
qid	statement_value	Q3492227	1	1
qid	statement_value	Q34929	1	1
qid	statement_value	Q3492989	1	1
qid	statement_value	Q3494375	1	1
qid	statement_value	Q34956	1	1
qid	statement_value	Q349582	1	1
qid	statement_value	Q3497449	1	1
qid	statement_value	Q3497563	1	1
qid	statement_value	Q3497659	1	1
qid	statement_value	Q3498975	1	1
qid	statement_value	Q3499072	1	1
qid	statement_value	Q35	3	3
qid	statement_value	Q350	1	1
qid	statement_value	Q3500368	2	2
qid	statement_value	Q350039	1	1
qid	statement_value	Q3500933	1	1
qid	statement_value	Q3501317	1	1
qid	statement_value	Q3501970	1	1
qid	statement_value	Q350205	1	1
qid	statement_value	Q3503	1	1
qid	statement_value	Q35051	1	1
qid	statement_value	Q3505712	1	1
qid	statement_value	Q3505845	1	1
qid	statement_value	Q35059	2	2
qid	statement_value	Q350783	1	1
qid	statement_value	Q3508456	1	1
qid	statement_value	Q3508687	1	1
qid	statement_value	Q350895	1	1
qid	statement_value	Q3509184	1	1
qid	statement_value	Q350945	1	1
qid	statement_value	Q350979	2	2
qid	statement_value	Q35102	1	1
qid	statement_value	Q3510521	1	1
qid	statement_value	Q351113	1	1
qid	statement_value	Q3511132	1	1
qid	statement_value	Q35120	3	3
qid	statement_value	Q351234	1	1
qid	statement_value	Q351258	3	3
qid	statement_value	Q35127	3	3
qid	statement_value	Q3513439	1	1
qid	statement_value	Q35140	1	1
qid	statement_value	Q3515335	1	1
qid	statement_value	Q3516404	1	1
qid	statement_value	Q351668	1	1
qid	statement_value	Q351682	1	1
qid	statement_value	Q3517772	1	1
qid	statement_value	Q3518184	1	1
qid	statement_value	Q3518553	1	1
qid	statement_value	Q3519259	1	1
qid	statement_value	Q3519556	1	1
qid	statement_value	Q35197	1	1
qid	statement_value	Q352045	1	1
qid	statement_value	Q35218	1	1
qid	statement_value	Q3523102	1	1
qid	statement_value	Q3523834	1	1
qid	statement_value	Q352388	1	1
qid	statement_value	Q35245	1	1
qid	statement_value	Q352450	1	1
qid	statement_value	Q352507	2	2
qid	statement_value	Q35255	1	1
qid	statement_value	Q35277	1	1
qid	statement_value	Q352842	2	2
qid	statement_value	Q352917	1	1
qid	statement_value	Q3529597	1	1
qid	statement_value	Q353027	2	2
qid	statement_value	Q353070	1	1
qid	statement_value	Q3532042	1	1
qid	statement_value	Q353240	1	1
qid	statement_value	Q353344	1	1
qid	statement_value	Q353391	1	1
qid	statement_value	Q3535686	1	1
qid	statement_value	Q353673	1	1
qid	statement_value	Q3536928	1	1
qid	statement_value	Q3537732	1	1
qid	statement_value	Q3537778	1	1
qid	statement_value	Q35395	1	1
qid	statement_value	Q3539925	1	1
qid	statement_value	Q354004	1	1
qid	statement_value	Q35409	1	1
qid	statement_value	Q3542	1	1
qid	statement_value	Q354294	1	1
qid	statement_value	Q354341	1	1
qid	statement_value	Q35473	1	1
qid	statement_value	Q354752	1	1
qid	statement_value	Q354916	1	1
qid	statement_value	Q3549180	1	1
qid	statement_value	Q35497	1	1
qid	statement_value	Q355057	1	1
qid	statement_value	Q35509	1	1
qid	statement_value	Q35517	1	1
qid	statement_value	Q35518	1	1
qid	statement_value	Q355198	1	1
qid	statement_value	Q355304	1	1
qid	statement_value	Q35535	2	2
qid	statement_value	Q3554596	1	1
qid	statement_value	Q355505	1	1
qid	statement_value	Q355564	1	1
qid	statement_value	Q3556748	1	1
qid	statement_value	Q355713	1	1
qid	statement_value	Q3559	1	1
qid	statement_value	Q3561	1	1
qid	statement_value	Q3561331	1	1
qid	statement_value	Q35625	1	1
qid	statement_value	Q3562775	4	4
qid	statement_value	Q3564428	1	1
qid	statement_value	Q356651	2	2
qid	statement_value	Q35666	1	1
qid	statement_value	Q356776	1	1
qid	statement_value	Q3568	1	1
qid	statement_value	Q3569	1	1
qid	statement_value	Q356936	1	1
qid	statement_value	Q35694	1	1
qid	statement_value	Q357003	1	1
qid	statement_value	Q35715	1	1
qid	statement_value	Q357186	1	1
qid	statement_value	Q3572	1	1
qid	statement_value	Q35722	1	1
qid	statement_value	Q357380	1	1
qid	statement_value	Q357384	1	1
qid	statement_value	Q35749	1	1
qid	statement_value	Q35758	2	2
qid	statement_value	Q35765	1	1
qid	statement_value	Q357755	1	1
qid	statement_value	Q357765	2	2
qid	statement_value	Q3579035	1	1
qid	statement_value	Q3579073	1	1
qid	statement_value	Q358	1	1
qid	statement_value	Q358042	1	1
qid	statement_value	Q35805	2	2
qid	statement_value	Q358078	1	1
qid	statement_value	Q35808	1	1
qid	statement_value	Q358275	1	1
qid	statement_value	Q35830	1	1
qid	statement_value	Q35831	3	3
qid	statement_value	Q358316	1	1
qid	statement_value	Q35850	2	2
qid	statement_value	Q35852	1	1
qid	statement_value	Q35855	2	2
qid	statement_value	Q35856	2	2
qid	statement_value	Q35865	1	1
qid	statement_value	Q35869	1	1
qid	statement_value	Q35872	1	1
qid	statement_value	Q35874	1	1
qid	statement_value	Q358798	1	1
qid	statement_value	Q3588251	1	1
qid	statement_value	Q3589038	1	1
qid	statement_value	Q358976	1	1
qid	statement_value	Q3590573	1	1
qid	statement_value	Q359309	1	1
qid	statement_value	Q35934	1	1
qid	statement_value	Q359385	1	1
qid	statement_value	Q3596097	1	1
qid	statement_value	Q35970594	1	1
qid	statement_value	Q35986	1	1
qid	statement_value	Q36	3	3
qid	statement_value	Q3603531	3	3
qid	statement_value	Q36036	1	1
qid	statement_value	Q360418	1	1
qid	statement_value	Q36050	1	1
qid	statement_value	Q360593	1	1
qid	statement_value	Q36071	1	1
qid	statement_value	Q360830	1	1
qid	statement_value	Q360925	1	1
qid	statement_value	Q360963	1	1
qid	statement_value	Q361	1	1
qid	statement_value	Q36101	1	1
qid	statement_value	Q36117	1	1
qid	statement_value	Q361309	1	1
qid	statement_value	Q36133	2	2
qid	statement_value	Q36155	1	1
qid	statement_value	Q361578	1	1
qid	statement_value	Q361593	1	1
qid	statement_value	Q36161	1	1
qid	statement_value	Q36180	4	4
qid	statement_value	Q36192	1	1
qid	statement_value	Q3620816	2	2
qid	statement_value	Q362093	1	1
qid	statement_value	Q362104	1	1
qid	statement_value	Q3621186	1	1
qid	statement_value	Q3621199	1	1
qid	statement_value	Q3621307	1	1
qid	statement_value	Q3621491	6	6
qid	statement_value	Q362200	1	1
qid	statement_value	Q36224	2	2
qid	statement_value	Q3623461	1	1
qid	statement_value	Q362347	1	1
qid	statement_value	Q36236	1	1
qid	statement_value	Q36244	10	10
qid	statement_value	Q362482	1	1
qid	statement_value	Q36253	1	1
qid	statement_value	Q362542	1	1
qid	statement_value	Q362788	1	1
qid	statement_value	Q36279	1	1
qid	statement_value	Q3630	1	1
qid	statement_value	Q36341	1	1
qid	statement_value	Q36348	2	2
qid	statement_value	Q36368	1	1
qid	statement_value	Q36396	1	1
qid	statement_value	Q364005	1	1
qid	statement_value	Q36402	1	1
qid	statement_value	Q3640449	1	1
qid	statement_value	Q3641131	1	1
qid	statement_value	Q36422	1	1
qid	statement_value	Q36433	1	1
qid	statement_value	Q36442	3	3
qid	statement_value	Q3644807	1	1
qid	statement_value	Q36465	1	1
qid	statement_value	Q36468	1	1
qid	statement_value	Q364753	1	1
qid	statement_value	Q36477	1	1
qid	statement_value	Q36484	2	2
qid	statement_value	Q3649129	1	1
qid	statement_value	Q3649349	1	1
qid	statement_value	Q36496	1	1
qid	statement_value	Q365	3	3
qid	statement_value	Q36507	1	1
qid	statement_value	Q36510	1	1
qid	statement_value	Q3651083	1	1
qid	statement_value	Q3651087	1	1
qid	statement_value	Q36534	1	1
qid	statement_value	Q36539	2	2
qid	statement_value	Q365461	1	1
qid	statement_value	Q365680	3	3
qid	statement_value	Q36578	1	1
qid	statement_value	Q3658608	1	1
qid	statement_value	Q365887	1	1
qid	statement_value	Q366	1	1
qid	statement_value	Q36602	1	1
qid	statement_value	Q36611	1	1
qid	statement_value	Q366134	1	1
qid	statement_value	Q3663116	1	1
qid	statement_value	Q36633	1	1
qid	statement_value	Q36641511	1	1
qid	statement_value	Q366482	1	1
qid	statement_value	Q36649	1	1
qid	statement_value	Q3665589	1	1
qid	statement_value	Q3665646	2	2
qid	statement_value	Q3666631	1	1
qid	statement_value	Q36669	1	1
qid	statement_value	Q3667566	1	1
qid	statement_value	Q3667570	1	1
qid	statement_value	Q36678	1	1
qid	statement_value	Q366843	1	1
qid	statement_value	Q36704	3	3
qid	statement_value	Q36732	1	1
qid	statement_value	Q3674687	1	1
qid	statement_value	Q3675550	1	1
qid	statement_value	Q36756	1	1
qid	statement_value	Q3676388	1	1
qid	statement_value	Q36765	1	1
qid	statement_value	Q36774	1	1
qid	statement_value	Q367899	4	4
qid	statement_value	Q36790	1	1
qid	statement_value	Q36794	1	1
qid	statement_value	Q36810	1	1
qid	statement_value	Q368309	2	2
qid	statement_value	Q36834	2	2
qid	statement_value	Q368359	1	1
qid	statement_value	Q3685480	1	1
qid	statement_value	Q36855	1	1
qid	statement_value	Q3686031	1	1
qid	statement_value	Q36864	1	1
qid	statement_value	Q36870	1	1
qid	statement_value	Q3687335	1	1
qid	statement_value	Q3688975	1	1
qid	statement_value	Q3689704	1	1
qid	statement_value	Q36906466	1	1
qid	statement_value	Q36933	1	1
qid	statement_value	Q369390	1	1
qid	statement_value	Q3695082	1	1
qid	statement_value	Q36956	1	1
