internal_id	source_key	lexeme_ids_json	entity_sha256_json	lemma_json	stratum	pinned	proposal_option_id	constructor	expression	explicit_form_arguments	source_completeness	gf_fit	inference_confidence	review_status	structural_evidence	source_statement_ids_json	source_form_ids_json	p5548_evidence_json	field_evidence_json	complete_record_comparison	gf_record_sha256	pgf_sha256	gf_s_sg_nom_json	gf_s_sg_acc_json	gf_s_sg_dat_json	gf_s_sg_gen_json	gf_s_pl_nom_json	gf_s_pl_acc_json	gf_s_pl_dat_json	gf_s_pl_gen_json	gf_gender_json	gf_co_json	gf_uncap_s_sg_nom_json	gf_uncap_s_sg_acc_json	gf_uncap_s_sg_dat_json	gf_uncap_s_sg_gen_json	gf_uncap_s_pl_nom_json	gf_uncap_s_pl_acc_json	gf_uncap_s_pl_dat_json	gf_uncap_s_pl_gen_json	gf_uncap_co_json	gf_csep_json
wdn_000330_N	L1437863	["L1437863"]	["56e433adc1e91b5c0f002d432466b76485996c9a07c688104037284e50090b51"]	"Reaktorexplosion"	invariant	no	wdn_000330_p001	mkN_lemma	P.mkN "Reaktorexplosion"	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L1437863$9464C316-9CB2-4F7F-AAD5-051F3B478CD8"]	{"s_pl_acc":["L1437863-F8"],"s_pl_dat":["L1437863-F7"],"s_pl_gen":["L1437863-F6"],"s_pl_nom":["L1437863-F5"],"s_sg_acc":["L1437863-F4"],"s_sg_dat":["L1437863-F3"],"s_sg_gen":["L1437863-F2"],"s_sg_nom":["L1437863-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	7b7127b1358ff5c1ac73134e78acfb9e14d54f771c468850ccb7c2a8e098f9e3	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Reaktorexplosion"	"Reaktorexplosion"	"Reaktorexplosion"	"Reaktorexplosion"	"Reaktorexplosionen"	"Reaktorexplosionen"	"Reaktorexplosionen"	"Reaktorexplosionen"	"feminine"	"Reaktorexplosion"	"reaktorexplosion"	"reaktorexplosion"	"reaktorexplosion"	"reaktorexplosion"	"reaktorexplosionen"	"reaktorexplosionen"	"reaktorexplosionen"	"reaktorexplosionen"	"reaktorexplosion"	"bind"
wdn_000331_N	L1437875	["L1437875"]	["71ff529929c6f714e039f3029ac83b4c9733201935540112a9fbd76cf91bf821"]	"Realschulzeugnis"	regular_neuter	no	wdn_000331_p007	mkN_two	P.mkN "Realschulzeugnis" "Realschulzeugnisse" P.neuter	2	complete	exact_source_evidence	provisional	sampled	none_recorded	["L1437875$F0431D10-3BC6-4A62-AA73-C33D75BFB3C0"]	{"s_pl_acc":["L1437875-F8"],"s_pl_dat":["L1437875-F7"],"s_pl_gen":["L1437875-F6"],"s_pl_nom":["L1437875-F5"],"s_sg_acc":["L1437875-F4"],"s_sg_dat":["L1437875-F3"],"s_sg_gen":["L1437875-F2"],"s_sg_nom":["L1437875-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	dedfa14fed869d730a14cbab56afcb26009596077adea92e28a00cd2d8c0669c	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Realschulzeugnis"	"Realschulzeugnis"	"Realschulzeugnis"	"Realschulzeugnisses"	"Realschulzeugnisse"	"Realschulzeugnisse"	"Realschulzeugnissen"	"Realschulzeugnisse"	"neuter"	"Realschulzeugnis"	"realschulzeugnis"	"realschulzeugnis"	"realschulzeugnis"	"realschulzeugnisses"	"realschulzeugnisse"	"realschulzeugnisse"	"realschulzeugnissen"	"realschulzeugnisse"	"realschulzeugnis"	"bind"
wdn_000332_N	L1438052	["L1438052"]	["1777e6e2eeeaab5c62222ba64ca25f77bdc0acca57dde5e2af9e7fa2d5444bb7"]	"Reinling"	regular_masculine	no	wdn_000332_p001	mkN_lemma	P.mkN "Reinling"	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L1438052$56A5E79F-4425-41FD-BF92-519D153AEFD6"]	{"s_pl_acc":["L1438052-F8"],"s_pl_dat":["L1438052-F7"],"s_pl_gen":["L1438052-F6"],"s_pl_nom":["L1438052-F5"],"s_sg_acc":["L1438052-F4"],"s_sg_dat":["L1438052-F3"],"s_sg_gen":["L1438052-F2"],"s_sg_nom":["L1438052-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	b8271a683d158ecd558b336285ec7dc2d757a07945c3afa7ab621817dbb36f48	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Reinling"	"Reinling"	"Reinling"	"Reinlings"	"Reinlinge"	"Reinlinge"	"Reinlingen"	"Reinlinge"	"masculine"	"Reinling"	"reinling"	"reinling"	"reinling"	"reinlings"	"reinlinge"	"reinlinge"	"reinlingen"	"reinlinge"	"reinling"	"bind"
wdn_000333_N	L1438428	["L1438428"]	["5bc3c422b1d2cfd79faee2f7356317f7707f16be686b57716a196da8ba34c1ed"]	"Rockbarde"	irregular_full	no	wdn_000333_p002	mkN_lemma_gender	P.mkN "Rockbarde" P.masculine	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L1438428$E5B9BC9C-E17D-4525-B15D-15DAC188AB4F"]	{"s_pl_acc":["L1438428-F8"],"s_pl_dat":["L1438428-F7"],"s_pl_gen":["L1438428-F6"],"s_pl_nom":["L1438428-F5"],"s_sg_acc":["L1438428-F4"],"s_sg_dat":["L1438428-F3"],"s_sg_gen":["L1438428-F2"],"s_sg_nom":["L1438428-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	79cda8755a4563fcd0e1c84dd6947a872e1821ea4323108e39a44bc2b8c86572	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Rockbarde"	"Rockbarden"	"Rockbarden"	"Rockbarden"	"Rockbarden"	"Rockbarden"	"Rockbarden"	"Rockbarden"	"masculine"	"Rockbarden"	"rockbarde"	"rockbarden"	"rockbarden"	"rockbarden"	"rockbarden"	"rockbarden"	"rockbarden"	"rockbarden"	"rockbarden"	"bind"
wdn_000334_N	L1439620	["L1439620"]	["0c138210a4d310bf1aa5dedc72c2ccf3154aa267b9e974e023bbf18d60392da9"]	"Schäufelchen"	invariant_plural	no	wdn_000334_p002	mkN_lemma_gender	P.mkN "Schäufelchen" P.neuter	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L1439620$AFA55074-BB6A-4D6C-842A-EE1BB742D45A"]	{"s_pl_acc":["L1439620-F8"],"s_pl_dat":["L1439620-F7"],"s_pl_gen":["L1439620-F6"],"s_pl_nom":["L1439620-F5"],"s_sg_acc":["L1439620-F4"],"s_sg_dat":["L1439620-F3"],"s_sg_gen":["L1439620-F2"],"s_sg_nom":["L1439620-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	fa3f73223beaad72d8c5508532aba3cb9c32b268d20e94a308d78619d3d6195d	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Schäufelchen"	"Schäufelchen"	"Schäufelchen"	"Schäufelchens"	"Schäufelchen"	"Schäufelchen"	"Schäufelchen"	"Schäufelchen"	"neuter"	"Schäufelchen"	"schäufelchen"	"schäufelchen"	"schäufelchen"	"schäufelchens"	"schäufelchen"	"schäufelchen"	"schäufelchen"	"schäufelchen"	"schäufelchen"	"bind"
wdn_000335_N	L1441320	["L1441320"]	["283a9c848c575dc81be5312922a8f57c95818ae5767476b02dd15361213b56e9"]	"TNT"	abbreviation	no	wdn_000335_p002	abbrevN+mkN_lemma_gender	P.abbrevN (P.mkN "TNT" P.neuter)	1	partial	compatible_with_inference	provisional	sampled	none_recorded	["L1441320$FDA60635-0E06-4ED5-9BEC-E5A5F03EFFBD"]	{"s_sg_acc":["L1441320-F4"],"s_sg_dat":["L1441320-F3"],"s_sg_gen":["L1441320-F2"],"s_sg_nom":["L1441320-F1"]}	[]	{"co":"provisional_inference","csep":"reviewed_inference","gender":"source_exact","s_pl_acc":"provisional_inference","s_pl_dat":"provisional_inference","s_pl_gen":"provisional_inference","s_pl_nom":"provisional_inference","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	9f784e3ea768e10622c5a3fb65a89d9853b4c8f2df6efb7d9238f318a14fdc9c	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"TNT"	"TNT"	"TNT"	"TNTs"	"TNTer"	"TNTer"	"TNTern"	"TNTer"	"neuter"	"TNT"	"TNT"	"TNT"	"TNT"	"TNTs"	"TNTer"	"TNTer"	"TNTern"	"TNTer"	"TNT"	"hyphen"
wdn_000336_N	L1441325	["L1441325"]	["c5d5a21476169e97915847ba875e896bde8ed66db3e054aa2a914d7a6c61dd1c"]	"TV-Übertragung"	hyphenated	no	wdn_000336_p001	mkN_lemma	P.mkN "TV-Übertragung"	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L1441325$A83148F8-10DE-4F66-B89F-6955A1D6A667"]	{"s_pl_acc":["L1441325-F8"],"s_pl_dat":["L1441325-F7"],"s_pl_gen":["L1441325-F6"],"s_pl_nom":["L1441325-F5"],"s_sg_acc":["L1441325-F4"],"s_sg_dat":["L1441325-F3"],"s_sg_gen":["L1441325-F2"],"s_sg_nom":["L1441325-F1"]}	[]	{"co":"provisional_inference","csep":"reviewed_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	327b9af72bd8bbfd3a7fc0607986957c308760f0e9e255785c7189d35bddf427	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"TV-Übertragung"	"TV-Übertragung"	"TV-Übertragung"	"TV-Übertragung"	"TV-Übertragungen"	"TV-Übertragungen"	"TV-Übertragungen"	"TV-Übertragungen"	"feminine"	"TV-Übertragungs"	"TV-Übertragung"	"TV-Übertragung"	"TV-Übertragung"	"TV-Übertragung"	"TV-Übertragungen"	"TV-Übertragungen"	"TV-Übertragungen"	"TV-Übertragungen"	"TV-Übertragungs"	"hyphen"
wdn_000337_N	L1442165	["L1442165"]	["9c1109a7ec619491489c141fcb4c674cd0c98421a55056674cf6247a40210a9c"]	"Tumorerkennung"	invariant	no	wdn_000337_p001	mkN_lemma	P.mkN "Tumorerkennung"	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L1442165$DE31F93D-4981-42ED-AEE0-84A25CA8E08B"]	{"s_pl_acc":["L1442165-F8"],"s_pl_dat":["L1442165-F7"],"s_pl_gen":["L1442165-F6"],"s_pl_nom":["L1442165-F5"],"s_sg_acc":["L1442165-F4"],"s_sg_dat":["L1442165-F3"],"s_sg_gen":["L1442165-F2"],"s_sg_nom":["L1442165-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	73a5e0a8424d7ea7dd1ffcf41d1f6b087aa4a2f93ad11dc4108b2519011e308f	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Tumorerkennung"	"Tumorerkennung"	"Tumorerkennung"	"Tumorerkennung"	"Tumorerkennungen"	"Tumorerkennungen"	"Tumorerkennungen"	"Tumorerkennungen"	"feminine"	"Tumorerkennungs"	"tumorerkennung"	"tumorerkennung"	"tumorerkennung"	"tumorerkennung"	"tumorerkennungen"	"tumorerkennungen"	"tumorerkennungen"	"tumorerkennungen"	"tumorerkennungs"	"bind"
wdn_000338_N	L1443013	["L1443013"]	["02d7375ddaa9389a5c8bfbf52319640cb82a9ba5be687180656395d7f3342c1d"]	"Vier-Sterne-Hotel"	hyphenated	no	wdn_000338_p006	invarPlN_two	P.invarPlN "Vier-Sterne-Hotel" "Vier-Sterne-Hotels" P.neuter	2	complete	exact_source_evidence	provisional	sampled	none_recorded	["L1443013$2FAE11AE-33E2-4F9E-8AED-2F0793866B6C"]	{"s_pl_acc":["L1443013-F8"],"s_pl_dat":["L1443013-F7"],"s_pl_gen":["L1443013-F6"],"s_pl_nom":["L1443013-F5"],"s_sg_acc":["L1443013-F4"],"s_sg_dat":["L1443013-F3"],"s_sg_gen":["L1443013-F2"],"s_sg_nom":["L1443013-F1"]}	[]	{"co":"provisional_inference","csep":"reviewed_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	5b01895591ad48c65573f93dac8d12fe223a0b0da69d97a620b020cd1631116e	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Vier-Sterne-Hotel"	"Vier-Sterne-Hotel"	"Vier-Sterne-Hotel"	"Vier-Sterne-Hotels"	"Vier-Sterne-Hotels"	"Vier-Sterne-Hotels"	"Vier-Sterne-Hotels"	"Vier-Sterne-Hotels"	"neuter"	"Vier-Sterne-Hotel"	"Vier-Sterne-Hotel"	"Vier-Sterne-Hotel"	"Vier-Sterne-Hotel"	"Vier-Sterne-Hotels"	"Vier-Sterne-Hotels"	"Vier-Sterne-Hotels"	"Vier-Sterne-Hotels"	"Vier-Sterne-Hotels"	"Vier-Sterne-Hotel"	"hyphen"
wdn_000339_N	L1443372	["L1443372"]	["644d1bcf9b7c638d26a18fdef283a8888b8c16547efe6832b8d7565a55ebc03a"]	"WM-Gürtel"	hyphenated	no	wdn_000339_p001	mkN_lemma	P.mkN "WM-Gürtel"	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L1443372$FDC51E4E-1822-45B0-A236-04B66AD59C92"]	{"s_pl_acc":["L1443372-F8"],"s_pl_dat":["L1443372-F7"],"s_pl_gen":["L1443372-F6"],"s_pl_nom":["L1443372-F5"],"s_sg_acc":["L1443372-F4"],"s_sg_dat":["L1443372-F3"],"s_sg_gen":["L1443372-F2"],"s_sg_nom":["L1443372-F1"]}	[]	{"co":"provisional_inference","csep":"reviewed_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	468139f4253f65412b9f6db4f1b1d1f75edf2f4bbee49ab005b979b0e8c24e61	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"WM-Gürtel"	"WM-Gürtel"	"WM-Gürtel"	"WM-Gürtels"	"WM-Gürtel"	"WM-Gürtel"	"WM-Gürteln"	"WM-Gürtel"	"masculine"	"WM-Gürtel"	"WM-Gürtel"	"WM-Gürtel"	"WM-Gürtel"	"WM-Gürtels"	"WM-Gürtel"	"WM-Gürtel"	"WM-Gürteln"	"WM-Gürtel"	"WM-Gürtel"	"hyphen"
wdn_000341_N	L1444515	["L1444515"]	["35ee51d4723f9285a5cc5875732e0c3b5117f2585fd6f06d02d4f8b48cae87d0"]	"Zibebe"	invariant	no	wdn_000341_p001	mkN_lemma	P.mkN "Zibebe"	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L1444515$91B0855F-0986-4B28-97B9-A6CEEB6FC8A0"]	{"s_pl_acc":["L1444515-F8"],"s_pl_dat":["L1444515-F7"],"s_pl_gen":["L1444515-F6"],"s_pl_nom":["L1444515-F5"],"s_sg_acc":["L1444515-F4"],"s_sg_dat":["L1444515-F3"],"s_sg_gen":["L1444515-F2"],"s_sg_nom":["L1444515-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	12f397d8d444ea6ee5d1d379119c51bdc81c169ba36884f295ca9a8c19d8ad87	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Zibebe"	"Zibebe"	"Zibebe"	"Zibebe"	"Zibeben"	"Zibeben"	"Zibeben"	"Zibeben"	"feminine"	"Zibeben"	"zibebe"	"zibebe"	"zibebe"	"zibebe"	"zibeben"	"zibeben"	"zibeben"	"zibeben"	"zibeben"	"bind"
wdn_000343_N	L1444806	["L1444806"]	["f61a3aa228d919547218f89fe5e09d1509ee6a2c0155d98125d34729e2b7d055"]	"Zweitstimmendeckung"	partial_evidence	no	wdn_000343_p001	mkN_lemma	P.mkN "Zweitstimmendeckung"	1	partial	compatible_with_inference	provisional	sampled	none_recorded	["L1444806$B2004E6D-118E-4E59-89CE-6D94BD2D0649"]	{"s_sg_acc":["L1444806-F4"],"s_sg_dat":["L1444806-F3"],"s_sg_gen":["L1444806-F2"],"s_sg_nom":["L1444806-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"provisional_inference","s_pl_dat":"provisional_inference","s_pl_gen":"provisional_inference","s_pl_nom":"provisional_inference","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	e97754fae5ee0c22702da57e4ee90c484180a8e8444ffb5eec987597ba23d392	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Zweitstimmendeckung"	"Zweitstimmendeckung"	"Zweitstimmendeckung"	"Zweitstimmendeckung"	"Zweitstimmendeckungen"	"Zweitstimmendeckungen"	"Zweitstimmendeckungen"	"Zweitstimmendeckungen"	"feminine"	"Zweitstimmendeckungs"	"zweitstimmendeckung"	"zweitstimmendeckung"	"zweitstimmendeckung"	"zweitstimmendeckung"	"zweitstimmendeckungen"	"zweitstimmendeckungen"	"zweitstimmendeckungen"	"zweitstimmendeckungen"	"zweitstimmendeckungs"	"bind"
wdn_000344_N	L1444822	["L1444822"]	["e8126d079ad8f1abead778f720f6c5b85ec68043ca891cba70031de44d1877bb"]	"Zwischenkonto"	invariant_plural	no	wdn_000344_p006	invarPlN_two	P.invarPlN "Zwischenkonto" "Zwischenkonten" P.neuter	2	complete	exact_source_evidence	provisional	sampled	none_recorded	["L1444822$51B2C7C2-6C50-4AB7-A32B-99D3A27C1099"]	{"s_pl_acc":["L1444822-F8"],"s_pl_dat":["L1444822-F7"],"s_pl_gen":["L1444822-F6"],"s_pl_nom":["L1444822-F5"],"s_sg_acc":["L1444822-F4"],"s_sg_dat":["L1444822-F3"],"s_sg_gen":["L1444822-F2"],"s_sg_nom":["L1444822-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	695555e9b9f73238c56190336b0df7df1f3df891646c57a409fabfc11f0b0299	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Zwischenkonto"	"Zwischenkonto"	"Zwischenkonto"	"Zwischenkontos"	"Zwischenkonten"	"Zwischenkonten"	"Zwischenkonten"	"Zwischenkonten"	"neuter"	"Zwischenkonto"	"zwischenkonto"	"zwischenkonto"	"zwischenkonto"	"zwischenkontos"	"zwischenkonten"	"zwischenkonten"	"zwischenkonten"	"zwischenkonten"	"zwischenkonto"	"bind"
wdn_000345_N	L1448275	["L1448275"]	["1e98f3f2d76cebfe39c073fd7468451e0084f9d5db7925cc1fb6d95e119b46a4"]	"Überwachungsbefugnis"	regular_feminine	no	wdn_000345_p007	mkN_two	P.mkN "Überwachungsbefugnis" "Überwachungsbefugnisse" P.feminine	2	complete	exact_source_evidence	provisional	sampled	none_recorded	["L1448275$B12808A7-4F44-4FA7-8C2B-F9D40E87DB66"]	{"s_pl_acc":["L1448275-F8"],"s_pl_dat":["L1448275-F7"],"s_pl_gen":["L1448275-F6"],"s_pl_nom":["L1448275-F5"],"s_sg_acc":["L1448275-F4"],"s_sg_dat":["L1448275-F3"],"s_sg_gen":["L1448275-F2"],"s_sg_nom":["L1448275-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	4fd4de70c52a1dc995ff2138f344d388f8ac07900096182c837ae524e2bfa1c1	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Überwachungsbefugnis"	"Überwachungsbefugnis"	"Überwachungsbefugnis"	"Überwachungsbefugnis"	"Überwachungsbefugnisse"	"Überwachungsbefugnisse"	"Überwachungsbefugnissen"	"Überwachungsbefugnisse"	"feminine"	"Überwachungsbefugnis"	"überwachungsbefugnis"	"überwachungsbefugnis"	"überwachungsbefugnis"	"überwachungsbefugnis"	"überwachungsbefugnisse"	"überwachungsbefugnisse"	"überwachungsbefugnissen"	"überwachungsbefugnisse"	"überwachungsbefugnis"	"bind"
